Rack,Date_Time,Device,State
MUW,2022-01-29 11:41:51,Conductivity Pump,1
MUW,2022-01-29 11:44:50,Conductivity Pump,0
MUW,2022-01-29 11:46:31,Conductivity Pump,1
MUW,2022-01-29 11:47:45,Conductivity Pump,0
MUW,2022-01-29 12:01:32,pH Pump,1
MUW,2022-01-29 12:01:51,pH Pump,0
MUW,2022-01-29 12:03:12,Conductivity Pump,1
MUW,2022-01-29 12:05:06,Conductivity Pump,0
MUW,2022-01-29 12:05:32,pH Pump,1
MUW,2022-01-29 12:05:51,pH Pump,0
MUW,2022-01-29 12:06:46,Conductivity Pump,1
MUW,2022-01-29 12:09:32,pH Pump,1
MUW,2022-01-29 12:09:46,Conductivity Pump,0
MUW,2022-01-29 12:09:51,pH Pump,0
MUW,2022-01-29 12:11:26,Conductivity Pump,1
MUW,2022-01-29 12:13:32,pH Pump,1
MUW,2022-01-29 12:13:51,pH Pump,0
MUW,2022-01-29 12:14:26,Conductivity Pump,0
MUW,2022-01-29 12:16:06,Conductivity Pump,1
MUW,2022-01-29 12:17:32,pH Pump,1
MUW,2022-01-29 12:17:51,pH Pump,0
MUW,2022-01-29 12:19:06,Conductivity Pump,0
MUW,2022-01-29 12:21:31,pH Pump,1
MUW,2022-01-29 12:21:52,pH Pump,0
MUW,2022-01-29 12:22:37,Heat Ex Comp,0
MUW,2022-01-29 12:25:32,pH Pump,1
MUW,2022-01-29 12:25:52,pH Pump,0
MUW,2022-01-29 12:33:19,Conductivity Pump,1
MUW,2022-01-29 12:36:19,Conductivity Pump,0
MUW,2022-01-29 12:38:00,Conductivity Pump,1
MUW,2022-01-29 12:40:59,Conductivity Pump,0
MUW,2022-01-29 12:42:40,Conductivity Pump,1
MUW,2022-01-29 12:45:40,Conductivity Pump,0
MUW,2022-01-29 12:47:20,Conductivity Pump,1
MUW,2022-01-29 12:50:12,Heat Ex Comp,1
MUW,2022-01-29 12:50:19,Conductivity Pump,0
MUW,2022-01-29 12:51:44,pH Pump,1
MUW,2022-01-29 12:52:00,Conductivity Pump,1
MUW,2022-01-29 12:52:04,pH Pump,0
MUW,2022-01-29 12:54:59,Conductivity Pump,0
MUW,2022-01-29 12:55:22,pH Pump,1
MUW,2022-01-29 12:55:42,pH Pump,0
MUW,2022-01-29 12:56:40,Conductivity Pump,1
MUW,2022-01-29 12:59:23,pH Pump,1
MUW,2022-01-29 12:59:39,Conductivity Pump,0
MUW,2022-01-29 12:59:42,pH Pump,0
MUW,2022-01-29 13:01:20,Conductivity Pump,1
MUW,2022-01-29 13:03:22,pH Pump,1
MUW,2022-01-29 13:03:43,pH Pump,0
MUW,2022-01-29 13:04:19,Conductivity Pump,0
MUW,2022-01-29 13:06:00,Conductivity Pump,1
MUW,2022-01-29 13:07:22,pH Pump,1
MUW,2022-01-29 13:07:43,pH Pump,0
MUW,2022-01-29 13:08:59,Conductivity Pump,0
MUW,2022-01-29 13:10:40,Conductivity Pump,1
MUW,2022-01-29 13:11:23,pH Pump,1
MUW,2022-01-29 13:11:42,pH Pump,0
MUW,2022-01-29 13:13:39,Conductivity Pump,0
MUW,2022-01-29 13:15:20,Conductivity Pump,1
MUW,2022-01-29 13:15:22,pH Pump,1
MUW,2022-01-29 13:15:43,pH Pump,0
MUW,2022-01-29 13:18:19,Conductivity Pump,0
MUW,2022-01-29 13:19:22,pH Pump,1
MUW,2022-01-29 13:19:43,pH Pump,0
MUW,2022-01-29 13:20:00,Conductivity Pump,1
MUW,2022-01-29 13:22:59,Conductivity Pump,0
MUW,2022-01-29 13:23:23,pH Pump,1
MUW,2022-01-29 13:23:42,pH Pump,0
MUW,2022-01-29 13:24:40,Conductivity Pump,1
MUW,2022-01-29 13:27:23,pH Pump,1
MUW,2022-01-29 13:27:39,Conductivity Pump,0
MUW,2022-01-29 13:27:42,pH Pump,0
MUW,2022-01-29 13:31:22,pH Pump,1
MUW,2022-01-29 13:31:43,pH Pump,0
MUW,2022-01-29 13:35:23,pH Pump,1
MUW,2022-01-29 13:35:42,pH Pump,0
MUW,2022-01-29 13:50:09,Conductivity Pump,1
MUW,2022-01-29 13:53:08,Conductivity Pump,0
MUW,2022-01-29 13:54:49,Conductivity Pump,1
MUW,2022-01-29 13:57:49,Conductivity Pump,0
MUW,2022-01-29 13:59:29,Conductivity Pump,1
MUW,2022-01-29 13:59:30,pH Pump,1
MUW,2022-01-29 13:59:50,pH Pump,0
MUW,2022-01-29 14:02:29,Conductivity Pump,0
MUW,2022-01-29 14:02:30,pH Pump,1
MUW,2022-01-29 14:02:49,pH Pump,0
MUW,2022-01-29 14:04:16,Heat Ex Comp,0
MUW,2022-01-29 14:06:30,pH Pump,1
MUW,2022-01-29 14:06:49,pH Pump,0
MUW,2022-01-29 14:10:29,pH Pump,1
MUW,2022-01-29 14:10:50,pH Pump,0
MUW,2022-01-29 14:14:29,pH Pump,1
MUW,2022-01-29 14:14:50,pH Pump,0
MUW,2022-01-29 14:15:09,Conductivity Pump,1
MUW,2022-01-29 14:18:09,Conductivity Pump,0
MUW,2022-01-29 14:18:30,pH Pump,1
MUW,2022-01-29 14:18:49,pH Pump,0
MUW,2022-01-29 14:19:44,Conductivity Pump,1
MUW,2022-01-29 14:22:44,Conductivity Pump,0
MUW,2022-01-29 14:24:24,Conductivity Pump,1
MUW,2022-01-29 14:27:24,Conductivity Pump,0
MUW,2022-01-29 14:29:04,Conductivity Pump,1
MUW,2022-01-29 14:29:54,Heat Ex Comp,1
MUW,2022-01-29 14:32:04,Conductivity Pump,0
MUW,2022-01-29 14:33:09,pH Pump,1
MUW,2022-01-29 14:33:29,pH Pump,0
MUW,2022-01-29 14:33:44,Conductivity Pump,1
MUW,2022-01-29 14:36:44,Conductivity Pump,0
MUW,2022-01-29 14:37:09,pH Pump,1
MUW,2022-01-29 14:37:29,pH Pump,0
MUW,2022-01-29 14:38:24,Conductivity Pump,1
MUW,2022-01-29 14:41:09,pH Pump,1
MUW,2022-01-29 14:41:24,Conductivity Pump,0
MUW,2022-01-29 14:41:29,pH Pump,0
MUW,2022-01-29 14:43:04,Conductivity Pump,1
MUW,2022-01-29 14:45:09,pH Pump,1
MUW,2022-01-29 14:45:29,pH Pump,0
MUW,2022-01-29 14:46:04,Conductivity Pump,0
MUW,2022-01-29 14:47:44,Conductivity Pump,1
MUW,2022-01-29 14:49:09,pH Pump,1
MUW,2022-01-29 14:49:29,pH Pump,0
MUW,2022-01-29 14:50:44,Conductivity Pump,0
MUW,2022-01-29 14:52:24,Conductivity Pump,1
MUW,2022-01-29 14:53:09,pH Pump,1
MUW,2022-01-29 14:53:29,pH Pump,0
MUW,2022-01-29 14:53:48,Conductivity Pump,0
MUW,2022-01-29 14:57:09,pH Pump,1
MUW,2022-01-29 14:57:29,pH Pump,0
MUW,2022-01-29 15:01:09,pH Pump,1
MUW,2022-01-29 15:01:29,pH Pump,0
MUW,2022-01-29 15:13:47,Conductivity Pump,1
MUW,2022-01-29 15:16:27,Conductivity Pump,0
MUW,2022-01-29 15:18:07,Conductivity Pump,1
MUW,2022-01-29 15:21:07,Conductivity Pump,0
MUW,2022-01-29 15:22:47,Conductivity Pump,1
MUW,2022-01-29 15:25:02,pH Pump,1
MUW,2022-01-29 15:25:22,pH Pump,0
MUW,2022-01-29 15:25:47,Conductivity Pump,0
MUW,2022-01-29 15:27:28,Conductivity Pump,1
MUW,2022-01-29 15:28:16,pH Pump,1
MUW,2022-01-29 15:28:36,pH Pump,0
MUW,2022-01-29 15:30:27,Conductivity Pump,0
MUW,2022-01-29 15:32:16,pH Pump,1
MUW,2022-01-29 15:32:36,pH Pump,0
MUW,2022-01-29 15:36:16,pH Pump,1
MUW,2022-01-29 15:36:36,pH Pump,0
MUW,2022-01-29 15:38:12,Heat Ex Comp,0
MUW,2022-01-29 15:40:16,pH Pump,1
MUW,2022-01-29 15:40:36,pH Pump,0
MUW,2022-01-29 15:44:16,pH Pump,1
MUW,2022-01-29 15:44:36,pH Pump,0
MUW,2022-01-29 15:48:16,pH Pump,1
MUW,2022-01-29 15:48:36,pH Pump,0
MUW,2022-01-29 15:50:54,Conductivity Pump,1
MUW,2022-01-29 15:52:16,pH Pump,1
MUW,2022-01-29 15:52:36,pH Pump,0
MUW,2022-01-29 15:53:54,Conductivity Pump,0
MUW,2022-01-29 15:55:34,Conductivity Pump,1
MUW,2022-01-29 15:56:16,pH Pump,1
MUW,2022-01-29 15:56:36,pH Pump,0
MUW,2022-01-29 15:58:34,Conductivity Pump,0
MUW,2022-01-29 16:00:14,Conductivity Pump,1
MUW,2022-01-29 16:00:16,pH Pump,1
MUW,2022-01-29 16:00:36,pH Pump,0
MUW,2022-01-29 16:03:14,Conductivity Pump,0
MUW,2022-01-29 16:04:16,pH Pump,1
MUW,2022-01-29 16:04:36,pH Pump,0
MUW,2022-01-29 16:04:54,Conductivity Pump,1
MUW,2022-01-29 16:07:10,Heat Ex Comp,1
MUW,2022-01-29 16:07:54,Conductivity Pump,0
MUW,2022-01-29 16:09:34,Conductivity Pump,1
MUW,2022-01-29 16:12:34,Conductivity Pump,0
MUW,2022-01-29 16:14:14,Conductivity Pump,1
MUW,2022-01-29 16:17:14,Conductivity Pump,0
MUW,2022-01-29 16:18:54,Conductivity Pump,1
MUW,2022-01-29 16:21:54,Conductivity Pump,0
MUW,2022-01-29 16:25:00,pH Pump,1
MUW,2022-01-29 16:25:20,pH Pump,0
MUW,2022-01-29 16:28:39,pH Pump,1
MUW,2022-01-29 16:28:59,pH Pump,0
MUW,2022-01-29 16:32:39,pH Pump,1
MUW,2022-01-29 16:32:59,pH Pump,0
MUW,2022-01-29 16:36:39,pH Pump,1
MUW,2022-01-29 16:36:59,pH Pump,0
MUW,2022-01-29 16:37:42,Conductivity Pump,1
MUW,2022-01-29 16:40:39,pH Pump,1
MUW,2022-01-29 16:40:42,Conductivity Pump,0
MUW,2022-01-29 16:40:59,pH Pump,0
MUW,2022-01-29 16:41:53,Conductivity Pump,1
MUW,2022-01-29 16:44:39,pH Pump,1
MUW,2022-01-29 16:44:53,Conductivity Pump,0
MUW,2022-01-29 16:44:59,pH Pump,0
MUW,2022-01-29 16:46:33,Conductivity Pump,1
MUW,2022-01-29 16:48:39,pH Pump,1
MUW,2022-01-29 16:48:59,pH Pump,0
MUW,2022-01-29 16:49:33,Conductivity Pump,0
MUW,2022-01-29 16:51:13,Conductivity Pump,1
MUW,2022-01-29 16:51:34,Conductivity Pump,0
MUW,2022-01-29 16:52:39,pH Pump,1
MUW,2022-01-29 16:52:59,pH Pump,0
MUW,2022-01-29 16:56:39,pH Pump,1
MUW,2022-01-29 16:56:59,pH Pump,0
MUW,2022-01-29 17:00:39,pH Pump,1
MUW,2022-01-29 17:00:59,pH Pump,0
MUW,2022-01-29 17:09:26,Conductivity Pump,1
MUW,2022-01-29 17:12:25,Conductivity Pump,0
MUW,2022-01-29 17:14:05,Conductivity Pump,1
MUW,2022-01-29 17:15:44,Heat Ex Comp,0
MUW,2022-01-29 17:17:05,Conductivity Pump,0
MUW,2022-01-29 17:18:45,Conductivity Pump,1
MUW,2022-01-29 17:21:45,Conductivity Pump,0
MUW,2022-01-29 17:22:00,pH Pump,1
MUW,2022-01-29 17:22:20,pH Pump,0
MUW,2022-01-29 17:25:02,pH Pump,1
MUW,2022-01-29 17:25:22,pH Pump,0
MUW,2022-01-29 17:29:02,pH Pump,1
MUW,2022-01-29 17:29:22,pH Pump,0
MUW,2022-01-29 17:33:02,pH Pump,1
MUW,2022-01-29 17:33:22,pH Pump,0
MUW,2022-01-29 17:37:02,pH Pump,1
MUW,2022-01-29 17:37:10,Conductivity Pump,1
MUW,2022-01-29 17:37:22,pH Pump,0
MUW,2022-01-29 17:40:10,Conductivity Pump,0
MUW,2022-01-29 17:41:02,pH Pump,1
MUW,2022-01-29 17:41:22,pH Pump,0
MUW,2022-01-29 17:41:45,Conductivity Pump,1
MUW,2022-01-29 17:44:45,Conductivity Pump,0
MUW,2022-01-29 17:44:49,Heat Ex Comp,1
MUW,2022-01-29 17:45:02,pH Pump,1
MUW,2022-01-29 17:45:22,pH Pump,0
MUW,2022-01-29 17:46:25,Conductivity Pump,1
MUW,2022-01-29 17:49:02,pH Pump,1
MUW,2022-01-29 17:49:22,pH Pump,0
MUW,2022-01-29 17:49:25,Conductivity Pump,0
MUW,2022-01-29 17:51:05,Conductivity Pump,1
MUW,2022-01-29 17:54:05,Conductivity Pump,0
MUW,2022-01-29 17:55:45,Conductivity Pump,1
MUW,2022-01-29 17:58:45,Conductivity Pump,0
MUW,2022-01-29 18:00:25,Conductivity Pump,1
MUW,2022-01-29 18:03:24,Conductivity Pump,0
MUW,2022-01-29 18:05:05,Conductivity Pump,1
MUW,2022-01-29 18:08:04,Conductivity Pump,0
MUW,2022-01-29 18:09:45,Conductivity Pump,1
MUW,2022-01-29 18:09:49,Conductivity Pump,0
MUW,2022-01-29 18:14:40,pH Pump,1
MUW,2022-01-29 18:15:00,pH Pump,0
MUW,2022-01-29 18:18:40,pH Pump,1
MUW,2022-01-29 18:19:00,pH Pump,0
MUW,2022-01-29 18:22:41,pH Pump,1
MUW,2022-01-29 18:23:00,pH Pump,0
MUW,2022-01-29 18:25:36,Conductivity Pump,1
MUW,2022-01-29 18:26:40,pH Pump,1
MUW,2022-01-29 18:27:00,pH Pump,0
MUW,2022-01-29 18:28:20,Conductivity Pump,0
MUW,2022-01-29 18:30:00,Conductivity Pump,1
MUW,2022-01-29 18:30:40,pH Pump,1
MUW,2022-01-29 18:31:00,pH Pump,0
MUW,2022-01-29 18:33:00,Conductivity Pump,0
MUW,2022-01-29 18:34:40,Conductivity Pump,1
MUW,2022-01-29 18:35:00,pH Pump,0
MUW,2022-01-29 18:37:40,Conductivity Pump,0
MUW,2022-01-29 18:38:40,pH Pump,1
MUW,2022-01-29 18:39:00,pH Pump,0
MUW,2022-01-29 18:39:20,Conductivity Pump,1
MUW,2022-01-29 18:39:44,Conductivity Pump,0
MUW,2022-01-29 18:42:41,pH Pump,1
MUW,2022-01-29 18:43:00,pH Pump,0
MUW,2022-01-29 18:46:40,pH Pump,1
MUW,2022-01-29 18:46:42,pH Pump,0
MUW,2022-01-29 19:01:17,Conductivity Pump,1
MUW,2022-01-29 19:03:23,Conductivity Pump,0
MUW,2022-01-29 19:05:03,Conductivity Pump,1
MUW,2022-01-29 19:08:03,Conductivity Pump,0
MUW,2022-01-29 19:09:43,Conductivity Pump,1
MUW,2022-01-29 19:12:43,Conductivity Pump,0
MUW,2022-01-29 19:14:23,Conductivity Pump,1
MUW,2022-01-29 19:16:18,pH Pump,1
MUW,2022-01-29 19:16:38,pH Pump,0
MUW,2022-01-29 19:17:23,Conductivity Pump,0
MUW,2022-01-29 19:19:03,Conductivity Pump,1
MUW,2022-01-29 19:20:18,pH Pump,1
MUW,2022-01-29 19:20:38,pH Pump,0
MUW,2022-01-29 19:22:03,Conductivity Pump,0
MUW,2022-01-29 19:23:43,Conductivity Pump,1
MUW,2022-01-29 19:24:18,pH Pump,1
MUW,2022-01-29 19:24:38,pH Pump,0
MUW,2022-01-29 19:26:43,Conductivity Pump,0
MUW,2022-01-29 19:28:18,pH Pump,1
MUW,2022-01-29 19:28:23,Conductivity Pump,1
MUW,2022-01-29 19:28:38,pH Pump,0
MUW,2022-01-29 19:31:23,Conductivity Pump,0
MUW,2022-01-29 19:32:19,pH Pump,1
MUW,2022-01-29 19:32:38,pH Pump,0
MUW,2022-01-29 19:33:03,Conductivity Pump,1
MUW,2022-01-29 19:36:03,Conductivity Pump,0
MUW,2022-01-29 19:36:18,pH Pump,1
MUW,2022-01-29 19:36:39,pH Pump,0
MUW,2022-01-29 19:37:43,Conductivity Pump,1
MUW,2022-01-29 19:38:01,Conductivity Pump,0
MUW,2022-01-29 19:40:18,pH Pump,1
MUW,2022-01-29 19:40:39,pH Pump,0
MUW,2022-01-29 19:44:18,pH Pump,1
MUW,2022-01-29 19:44:39,pH Pump,0
MUW,2022-01-29 19:48:19,pH Pump,1
MUW,2022-01-29 19:48:38,pH Pump,0
MUW,2022-01-29 19:52:18,pH Pump,1
MUW,2022-01-29 19:52:39,pH Pump,0
MUW,2022-01-29 19:53:13,Conductivity Pump,1
MUW,2022-01-29 19:56:13,Conductivity Pump,0
MUW,2022-01-29 19:56:19,pH Pump,1
MUW,2022-01-29 19:56:38,pH Pump,0
MUW,2022-01-29 19:57:53,Conductivity Pump,1
MUW,2022-01-29 19:59:02,Heat Ex Comp,0
MUW,2022-01-29 20:00:18,pH Pump,1
MUW,2022-01-29 20:00:39,pH Pump,0
MUW,2022-01-29 20:00:53,Conductivity Pump,0
MUW,2022-01-29 20:02:33,Conductivity Pump,1
MUW,2022-01-29 20:05:33,Conductivity Pump,0
MUW,2022-01-29 20:07:12,Conductivity Pump,1
MUW,2022-01-29 20:07:19,Conductivity Pump,0
MUW,2022-01-29 20:26:05,Conductivity Pump,1
MUW,2022-01-29 20:27:51,pH Pump,1
MUW,2022-01-29 20:28:10,pH Pump,0
MUW,2022-01-29 20:28:31,Conductivity Pump,0
MUW,2022-01-29 20:30:09,pH Pump,1
MUW,2022-01-29 20:30:12,Conductivity Pump,1
MUW,2022-01-29 20:30:29,pH Pump,0
MUW,2022-01-29 20:30:42,Heat Ex Comp,1
MUW,2022-01-29 20:33:12,Conductivity Pump,0
MUW,2022-01-29 20:34:09,pH Pump,1
MUW,2022-01-29 20:34:29,pH Pump,0
MUW,2022-01-29 20:34:52,Conductivity Pump,1
MUW,2022-01-29 20:37:52,Conductivity Pump,0
MUW,2022-01-29 20:38:09,pH Pump,1
MUW,2022-01-29 20:38:29,pH Pump,0
MUW,2022-01-29 20:39:32,Conductivity Pump,1
MUW,2022-01-29 20:40:45,Conductivity Pump,0
MUW,2022-01-29 20:42:09,pH Pump,1
MUW,2022-01-29 20:42:29,pH Pump,0
MUW,2022-01-29 20:46:09,pH Pump,1
MUW,2022-01-29 20:46:29,pH Pump,0
MUW,2022-01-29 20:50:09,pH Pump,1
MUW,2022-01-29 20:50:29,pH Pump,0
MUW,2022-01-29 20:54:10,pH Pump,1
MUW,2022-01-29 20:54:29,pH Pump,0
MUW,2022-01-29 20:55:47,Conductivity Pump,1
MUW,2022-01-29 20:58:07,Conductivity Pump,0
MUW,2022-01-29 20:58:10,pH Pump,1
MUW,2022-01-29 20:58:29,pH Pump,0
MUW,2022-01-29 20:59:47,Conductivity Pump,1
MUW,2022-01-29 21:02:10,pH Pump,1
MUW,2022-01-29 21:02:29,pH Pump,0
MUW,2022-01-29 21:02:47,Conductivity Pump,0
MUW,2022-01-29 21:04:27,Conductivity Pump,1
MUW,2022-01-29 21:06:09,pH Pump,1
MUW,2022-01-29 21:06:29,pH Pump,0
MUW,2022-01-29 21:07:27,Conductivity Pump,0
MUW,2022-01-29 21:09:07,Conductivity Pump,1
MUW,2022-01-29 21:10:09,pH Pump,1
MUW,2022-01-29 21:10:29,pH Pump,0
MUW,2022-01-29 21:12:07,Conductivity Pump,0
MUW,2022-01-29 21:13:48,Conductivity Pump,1
MUW,2022-01-29 21:14:09,pH Pump,1
MUW,2022-01-29 21:14:29,pH Pump,0
MUW,2022-01-29 21:16:47,Conductivity Pump,0
MUW,2022-01-29 21:18:09,pH Pump,1
MUW,2022-01-29 21:18:27,Conductivity Pump,1
MUW,2022-01-29 21:18:29,pH Pump,0
MUW,2022-01-29 21:21:27,Conductivity Pump,0
MUW,2022-01-29 21:22:09,pH Pump,1
MUW,2022-01-29 21:22:29,pH Pump,0
MUW,2022-01-29 21:23:07,Conductivity Pump,1
MUW,2022-01-29 21:26:07,Conductivity Pump,0
MUW,2022-01-29 21:27:48,Conductivity Pump,1
MUW,2022-01-29 21:28:31,Conductivity Pump,0
MUW,2022-01-29 21:46:18,Conductivity Pump,1
MUW,2022-01-29 21:49:07,Conductivity Pump,0
MUW,2022-01-29 21:50:07,pH Pump,1
MUW,2022-01-29 21:50:27,pH Pump,0
MUW,2022-01-29 21:50:47,Conductivity Pump,1
MUW,2022-01-29 21:53:46,Conductivity Pump,0
MUW,2022-01-29 21:54:06,pH Pump,1
MUW,2022-01-29 21:54:27,pH Pump,0
MUW,2022-01-29 21:55:27,Conductivity Pump,1
MUW,2022-01-29 21:58:07,pH Pump,1
MUW,2022-01-29 21:58:09,Heat Ex Comp,0
MUW,2022-01-29 21:58:26,Conductivity Pump,0
MUW,2022-01-29 22:00:07,Conductivity Pump,1
MUW,2022-01-29 22:00:57,Conductivity Pump,0
MUW,2022-01-29 22:02:07,pH Pump,1
MUW,2022-01-29 22:02:26,pH Pump,0
MUW,2022-01-29 22:06:07,pH Pump,1
MUW,2022-01-29 22:06:27,pH Pump,0
MUW,2022-01-29 22:10:07,pH Pump,1
MUW,2022-01-29 22:10:27,pH Pump,0
MUW,2022-01-29 22:14:07,pH Pump,1
MUW,2022-01-29 22:14:26,pH Pump,0
MUW,2022-01-29 22:18:07,pH Pump,1
MUW,2022-01-29 22:18:27,pH Pump,0
MUW,2022-01-29 22:18:29,Conductivity Pump,1
MUW,2022-01-29 22:21:26,Conductivity Pump,0
MUW,2022-01-29 22:22:07,pH Pump,1
MUW,2022-01-29 22:22:27,pH Pump,0
MUW,2022-01-29 22:23:06,Conductivity Pump,1
MUW,2022-01-29 22:26:06,Conductivity Pump,0
MUW,2022-01-29 22:26:07,pH Pump,1
MUW,2022-01-29 22:26:27,pH Pump,0
MUW,2022-01-29 22:27:46,Conductivity Pump,1
MUW,2022-01-29 22:30:07,pH Pump,1
MUW,2022-01-29 22:30:27,pH Pump,0
MUW,2022-01-29 22:30:46,Conductivity Pump,0
MUW,2022-01-29 22:31:11,Heat Ex Comp,1
MUW,2022-01-29 22:32:26,Conductivity Pump,1
MUW,2022-01-29 22:33:43,Conductivity Pump,0
MUW,2022-01-29 22:34:07,pH Pump,1
MUW,2022-01-29 22:34:27,pH Pump,0
MUW,2022-01-29 22:38:07,pH Pump,1
MUW,2022-01-29 22:38:27,pH Pump,0
MUW,2022-01-29 22:44:12,Conductivity Pump,1
MUW,2022-01-29 22:47:12,Conductivity Pump,0
MUW,2022-01-29 22:48:52,Conductivity Pump,1
MUW,2022-01-29 22:51:52,Conductivity Pump,0
MUW,2022-01-29 22:53:32,Conductivity Pump,1
MUW,2022-01-29 22:56:32,Conductivity Pump,0
MUW,2022-01-29 22:58:12,Conductivity Pump,1
MUW,2022-01-29 23:01:12,Conductivity Pump,0
MUW,2022-01-29 23:01:14,pH Pump,1
MUW,2022-01-29 23:01:34,pH Pump,0
MUW,2022-01-29 23:02:52,Conductivity Pump,1
MUW,2022-01-29 23:05:14,pH Pump,1
MUW,2022-01-29 23:05:34,pH Pump,0
MUW,2022-01-29 23:05:52,Conductivity Pump,0
MUW,2022-01-29 23:07:32,Conductivity Pump,1
MUW,2022-01-29 23:09:14,pH Pump,1
MUW,2022-01-29 23:09:33,pH Pump,0
MUW,2022-01-29 23:10:32,Conductivity Pump,0
MUW,2022-01-29 23:13:14,pH Pump,1
MUW,2022-01-29 23:13:34,pH Pump,0
MUW,2022-01-29 23:17:14,pH Pump,1
MUW,2022-01-29 23:17:34,pH Pump,0
MUW,2022-01-29 23:21:14,pH Pump,1
MUW,2022-01-29 23:21:34,pH Pump,0
MUW,2022-01-29 23:25:14,pH Pump,1
MUW,2022-01-29 23:25:34,pH Pump,0
MUW,2022-01-29 23:29:14,pH Pump,1
MUW,2022-01-29 23:29:34,pH Pump,0
MUW,2022-01-29 23:30:10,Conductivity Pump,1
MUW,2022-01-29 23:33:10,Conductivity Pump,0
MUW,2022-01-29 23:33:14,pH Pump,1
MUW,2022-01-29 23:33:34,pH Pump,0
MUW,2022-01-29 23:34:50,Conductivity Pump,1
MUW,2022-01-29 23:37:14,pH Pump,1
MUW,2022-01-29 23:37:34,pH Pump,0
MUW,2022-01-29 23:37:50,Conductivity Pump,0
MUW,2022-01-29 23:39:30,Conductivity Pump,1
MUW,2022-01-29 23:41:14,pH Pump,1
MUW,2022-01-29 23:41:34,pH Pump,0
MUW,2022-01-29 23:42:30,Conductivity Pump,0
MUW,2022-01-29 23:44:10,Conductivity Pump,1
MUW,2022-01-29 23:45:14,pH Pump,1
MUW,2022-01-29 23:45:33,pH Pump,0
MUW,2022-01-29 23:45:40,Conductivity Pump,0
MUW,2022-01-29 23:49:14,pH Pump,1
MUW,2022-01-29 23:49:34,pH Pump,0
MUW,2022-01-30 02:51:20,pH Pump,0
MUW,2022-01-30 03:00:31,Conductivity Pump,1
MUW,2022-01-30 03:02:16,Conductivity Pump,0
MUW,2022-01-30 03:03:56,Conductivity Pump,1
MUW,2022-01-30 03:06:56,Conductivity Pump,0
MUW,2022-01-30 03:08:36,Conductivity Pump,1
MUW,2022-01-30 03:11:36,Conductivity Pump,0
MUW,2022-01-30 03:13:16,Conductivity Pump,1
MUW,2022-01-30 03:14:51,Conductivity Pump,0
MUW,2022-01-30 03:18:21,pH Pump,1
MUW,2022-01-30 03:18:40,pH Pump,0
MUW,2022-01-30 03:20:51,pH Pump,1
MUW,2022-01-30 03:21:05,Heat Ex Comp,0
MUW,2022-01-30 03:21:11,pH Pump,0
MUW,2022-01-30 03:24:51,pH Pump,1
MUW,2022-01-30 03:25:11,pH Pump,0
MUW,2022-01-30 03:28:51,pH Pump,1
MUW,2022-01-30 03:29:11,pH Pump,0
MUW,2022-01-30 03:31:26,Conductivity Pump,1
MUW,2022-01-30 03:32:51,pH Pump,1
MUW,2022-01-30 03:33:11,pH Pump,0
MUW,2022-01-30 03:34:26,Conductivity Pump,0
MUW,2022-01-30 03:36:07,Conductivity Pump,1
MUW,2022-01-30 03:36:51,pH Pump,1
MUW,2022-01-30 03:37:11,pH Pump,0
MUW,2022-01-30 03:39:06,Conductivity Pump,0
MUW,2022-01-30 03:40:47,Conductivity Pump,1
MUW,2022-01-30 03:40:51,pH Pump,1
MUW,2022-01-30 03:41:11,pH Pump,0
MUW,2022-01-30 03:43:46,Conductivity Pump,0
MUW,2022-01-30 03:44:51,pH Pump,1
MUW,2022-01-30 03:45:11,pH Pump,0
MUW,2022-01-30 03:45:27,Conductivity Pump,1
MUW,2022-01-30 03:47:59,Heat Ex Comp,1
MUW,2022-01-30 03:48:27,Conductivity Pump,0
MUW,2022-01-30 03:50:07,Conductivity Pump,1
MUW,2022-01-30 03:53:07,Conductivity Pump,0
MUW,2022-01-30 03:54:47,Conductivity Pump,1
MUW,2022-01-30 03:57:46,Conductivity Pump,0
MUW,2022-01-30 03:59:27,Conductivity Pump,1
MUW,2022-01-30 04:02:27,Conductivity Pump,0
MUW,2022-01-30 04:04:07,Conductivity Pump,1
MUW,2022-01-30 04:05:34,Conductivity Pump,0
MUW,2022-01-30 04:11:01,pH Pump,1
MUW,2022-01-30 04:11:20,pH Pump,0
MUW,2022-01-30 04:14:42,pH Pump,1
MUW,2022-01-30 04:15:02,pH Pump,0
MUW,2022-01-30 04:18:42,pH Pump,1
MUW,2022-01-30 04:19:02,pH Pump,0
MUW,2022-01-30 04:22:42,pH Pump,1
MUW,2022-01-30 04:23:02,pH Pump,0
MUW,2022-01-30 04:24:47,Conductivity Pump,1
MUW,2022-01-30 04:26:42,pH Pump,1
MUW,2022-01-30 04:27:01,pH Pump,0
MUW,2022-01-30 04:27:46,Conductivity Pump,0
MUW,2022-01-30 04:29:27,Conductivity Pump,1
MUW,2022-01-30 04:30:42,pH Pump,1
MUW,2022-01-30 04:31:01,pH Pump,0
MUW,2022-01-30 04:32:27,Conductivity Pump,0
MUW,2022-01-30 04:34:07,Conductivity Pump,1
MUW,2022-01-30 04:34:42,pH Pump,1
MUW,2022-01-30 04:35:02,pH Pump,0
MUW,2022-01-30 04:37:07,Conductivity Pump,0
MUW,2022-01-30 04:38:42,pH Pump,1
